mapid	source	spanX	spanY	scrollX_800x600	scrollY_800x600	scrollX_1280x720	scrollY_1280x720	pinned_1280x720
103000104	VR	3790	970	2990	370	2510	250	0
103040431	VR	2448	600	1648	0	1168	0	1
100020197	none							?
106021605	VR	1693	1105	893	505	413	385	0
105050200	foothold-est	3520	2165	2720	1565	2240	1445	0
102020100	foothold-est	1817	1947	1017	1347	537	1227	0
103040415	VR	2574	795	1774	195	1294	75	0
105090323	VR	1065	1780	265	1180	0	1060	1
109060004	VR	4290	600	3490	0	3010	0	1
105050158	VR	1085	1579	285	979	0	859	1
140020300	VR	1969	959	1169	359	689	239	0
105050120	VR	1085	1579	285	979	0	859	1
103040450	VR	2576	795	1776	195	1296	75	0
100030301	VR	1505	1050	705	450	225	330	0
103000890	VR	911	630	111	30	0	0	1
100030320	VR	2158	1470	1358	870	878	750	0
100030400	VR	1708	1080	908	480	428	360	0
140020100	VR	1618	1670	818	1070	338	950	0
106020000	VR	1530	1080	730	480	250	360	0
109030003	foothold-est	3156	2804	2356	2204	1876	2084	0
100000104	VR	800	600	0	0	0	0	1
103040464	VR	2448	600	1648	0	1168	0	1
106010103	foothold-est	1648	898	848	298	368	178	0
109010104	foothold-est	2186	755	1386	155	906	35	0
100010000	foothold-est	2728	1475	1928	875	1448	755	0
105050183	VR	1085	1579	285	979	0	859	1
108000400	foothold-est	1214	1756	414	1156	0	1036	1
104020000	foothold-est	4258	1805	3458	1205	2978	1085	0
100040106	foothold-est	1716	1082	916	482	436	362	0
100040110	VR	1226	1929	426	1329	0	1209	1
103000105	VR	3790	970	2990	370	2510	250	0
100000000	foothold-est	7406	1047	6606	447	6126	327	0
105030000	foothold-est	2180	3163	1380	2563	900	2443	0
101000002	VR	800	600	0	0	0	0	1
105040401	VR	800	620	0	20	0	0	1
100020104	none							?
109020001	foothold-est	1826	1146	1026	546	546	426	0
105050155	VR	1085	1579	285	979	0	859	1
105050126	VR	1085	1579	285	979	0	859	1
106021007	VR	810	1320	10	720	0	600	1
100020133	none							?
101000104	foothold-est	1086	3482	286	2882	0	2762	1
104000001	VR	800	600	0	0	0	0	1
108010201	foothold-est	1360	1086	560	486	80	366	0
109010106	foothold-est	2366	755	1566	155	1086	35	0
105050166	VR	1085	1579	285	979	0	859	1
108000701	VR	2334	1385	1534	785	1054	665	0
109090201	VR	1080	600	280	0	0	0	1
110020001	VR	1580	1940	780	1340	300	1220	0
105040364	none							?
105050180	VR	1085	1579	285	979	0	859	1
100020191	none							?
100020146	none							?
101020002	VR	800	2660	0	2060	0	1940	1
100020140	none							?
105050114	VR	1085	1579	285	979	0	859	1
105050165	VR	1085	1579	285	979	0	859	1
130010220	VR	1165	775	365	175	0	55	1
100020109	none							?
106020401	VR	1350	1290	550	690	70	570	0
100020129	none							?
101020010	VR	800	2180	0	1580	0	1460	1
103000805	foothold-est	1186	1165	386	565	0	445	1
100020143	none							?
190000000	foothold-est	2008	1205	1208	605	728	485	0
101030101	VR	1710	1444	910	844	430	724	0
130010120	VR	1618	1415	818	815	338	695	0
102000003	VR	800	600	0	0	0	0	1
104000002	VR	800	600	0	0	0	0	1
100020148	none							?
105040338	none							?
101030107	VR	1618	1093	818	493	338	373	0
100020199	none							?
100040102	VR	800	2490	0	1890	0	1770	1
102010000	foothold-est	3686	1142	2886	542	2406	422	0
108000300	foothold-est	1436	1885	636	1285	156	1165	0
109010200	foothold-est	1916	3246	1116	2646	636	2526	0
105040332	none							?
105050107	VR	1085	1579	285	979	0	859	1
101030400	foothold-est	2066	2046	1266	1446	786	1326	0
106021008	VR	810	1320	10	720	0	600	1
108010400	VR	3379	675	2579	75	2099	0	1
103040419	VR	2574	795	1774	195	1294	75	0
105040354	none							?
192000001	foothold-est	2696	1165	1896	565	1416	445	0
105090800	foothold-est	2196	1368	1396	768	916	648	0
101040000	foothold-est	3956	1255	3156	655	2676	535	0
109030402	foothold-est	3066	2432	2266	1832	1786	1712	0
100030200	VR	3238	1480	2438	880	1958	760	0
105050103	VR	1085	1579	285	979	0	859	1
120000100	VR	4201	598	3401	0	2921	0	1
105090327	VR	1065	1780	265	1180	0	1060	1
100000105	VR	800	600	0	0	0	0	1
102000005	VR	800	600	0	0	0	0	1
102000004	VR	800	600	0	0	0	0	1
105040336	none							?
101030100	foothold-est	2156	1708	1356	1108	876	988	0
107000401	VR	2245	1920	1445	1320	965	1200	0
100020165	none							?
102020200	foothold-est	1804	2228	1004	1628	524	1508	0
106021002	VR	810	1320	10	720	0	600	1
109090000	VR	1440	600	640	0	160	0	1
108000709	VR	2334	1385	1534	785	1054	665	0
105090322	VR	1065	1780	265	1180	0	1060	1
106000100	foothold-est	2426	1495	1626	895	1146	775	0
104040002	foothold-est	1828	1385	1028	785	548	665	0
105050174	VR	1085	1579	285	979	0	859	1
103000002	VR	800	650	0	50	0	0	1
103000003	VR	800	960	0	360	0	240	1
105050118	VR	1085	1579	285	979	0	859	1
103000800	VR	2020	1874	1220	1274	740	1154	0
140020200	VR	1618	1670	818	1070	338	950	0
106020403	VR	1440	1295	640	695	160	575	0
106021005	VR	810	1320	10	720	0	600	1
103000009	VR	800	600	0	0	0	0	1
100020164	none							?
100020125	none							?
197000000	VR	2470	600	1670	0	1190	0	1
103000103	VR	3970	970	3170	370	2690	250	0
191000000	foothold-est	1896	2640	1096	2040	616	1920	0
105040363	none							?
100000001	foothold-est	1196	826	396	226	0	106	1
106020900	VR	800	600	0	0	0	0	1
108000500	VR	4197	598	3397	0	2917	0	1
105050143	VR	1085	1579	285	979	0	859	1
109060005	foothold-est	930	366	130	0	0	0	1
108000502	VR	4197	598	3397	0	2917	0	1
108000703	VR	2334	1385	1534	785	1054	665	0
100020150	none							?
105090400	foothold-est	1746	2893	946	2293	466	2173	0
103000802	foothold-est	1996	1237	1196	637	716	517	0
109090101	VR	1080	600	280	0	0	0	1
106021602	VR	1693	1105	893	505	413	385	0
107000402	VR	1832	1920	1032	1320	552	1200	0
130020000	VR	1258	2025	458	1425	0	1305	1
105050197	VR	1085	1579	285	979	0	859	1
103000901	VR	1300	2010	500	1410	20	1290	0
109090303	none							?
105050191	VR	1085	1579	285	979	0	859	1
100000202	foothold-est	3806	2205	3006	1605	2526	1485	0
100020149	none							?
101000001	VR	800	600	0	0	0	0	1
100000200	foothold-est	4886	756	4086	156	3606	36	0
105040311	foothold-est	1550	3055	750	2455	270	2335	0
105040313	foothold-est	2000	2815	1200	2215	720	2095	0
106010105	foothold-est	1828	1027	1028	427	548	307	0
100040002	VR	800	2390	0	1790	0	1670	1
103040460	VR	2448	600	1648	0	1168	0	1
195010000	VR	1100	2370	300	1770	0	1650	1
105050116	VR	1085	1579	285	979	0	859	1
103030000	foothold-est	3088	1685	2288	1085	1808	965	0
108000302	foothold-est	1436	1885	636	1285	156	1165	0
100020117	none							?
105090338	VR	1065	1780	265	1180	0	1060	1
100020155	none							?
106021609	VR	1693	1105	893	505	413	385	0
105040367	none							?
103040103	VR	2670	813	1870	213	1390	93	0
103040200	VR	2670	813	1870	213	1390	93	0
100020113	none							?
105100101	VR	813	600	13	0	0	0	1
103040203	VR	2670	813	1870	213	1390	93	0
103000008	VR	800	600	0	0	0	0	1
106021009	VR	810	1320	10	720	0	600	1
106010102	foothold-est	2188	1057	1388	457	908	337	0
105050104	VR	1085	1579	285	979	0	859	1
108010600	VR	1708	1365	908	765	428	645	0
100020177	none							?
101030000	foothold-est	2290	2395	1490	1795	1010	1675	0
106021500	VR	1530	960	730	360	250	240	0
103040413	VR	2574	795	1774	195	1294	75	0
110020000	VR	3985	2240	3185	1640	2705	1520	0
109010201	foothold-est	2456	1026	1656	426	1176	306	0
103040416	VR	2574	795	1774	195	1294	75	0
103040417	VR	2574	795	1774	195	1294	75	0
103040418	VR	2574	795	1774	195	1294	75	0
105050181	VR	1085	1579	285	979	0	859	1
105090337	VR	1065	1780	265	1180	0	1060	1
103040421	VR	2576	795	1776	195	1296	75	0
103040422	VR	2576	795	1776	195	1296	75	0
195000000	foothold-est	2800	2825	2000	2225	1520	2105	0
105050168	VR	1085	1579	285	979	0	859	1
100020135	none							?
100020176	none							?
103040427	VR	2576	795	1776	195	1296	75	0
105040300	foothold-est	3076	1451	2276	851	1796	731	0
103040429	VR	2576	795	1776	195	1296	75	0
140020000	VR	1618	1370	818	770	338	650	0
101020009	VR	800	2670	0	2070	0	1950	1
100000002	foothold-est	1840	850	1040	250	560	130	0
100020137	none							?
108000301	foothold-est	1436	1885	636	1285	156	1165	0
103040435	VR	2448	600	1648	0	1168	0	1
100030000	VR	3742	2251	2942	1651	2462	1531	0
106020001	VR	800	600	0	0	0	0	1
109030403	foothold-est	3156	2804	2356	2204	1876	2084	0
105040331	none							?
103040455	VR	2576	795	1776	195	1296	75	0
103040441	VR	2574	795	1774	195	1294	75	0
105050159	VR	1085	1579	285	979	0	859	1
105090328	VR	1065	1780	265	1180	0	1060	1
100020118	none							?
100020185	none							?
103040446	VR	2574	795	1774	195	1294	75	0
140010110	VR	1495	11460	695	10860	215	10740	0
103040448	VR	2574	795	1774	195	1294	75	0
108000713	VR	1525	2280	725	1680	245	1560	0
105050132	VR	1085	1579	285	979	0	859	1
110000000	VR	3180	1190	2380	590	1900	470	0
105040315	foothold-est	1640	2455	840	1855	360	1735	0
190000001	foothold-est	1648	1175	848	575	368	455	0
103040454	VR	2576	795	1776	195	1296	75	0
103040461	VR	2448	600	1648	0	1168	0	1
105050178	VR	1085	1579	285	979	0	859	1
105100301	VR	1200	820	400	220	0	100	1
105050125	VR	1085	1579	285	979	0	859	1
107000400	VR	3310	1440	2510	840	2030	720	0
105050193	VR	1085	1579	285	979	0	859	1
103000005	VR	800	600	0	0	0	0	1
130010200	VR	2338	1820	1538	1220	1058	1100	0
105090900	foothold-est	1624	1196	824	596	344	476	0
100020107	none							?
103040465	VR	2448	600	1648	0	1168	0	1
103000906	VR	1380	3730	580	3130	100	3010	0
105090301	foothold-est	1444	1699	644	1099	164	979	0
105050151	VR	1085	1579	285	979	0	859	1
103040301	VR	2670	813	1870	213	1390	93	0
109030001	foothold-est	1896	1862	1096	1262	616	1142	0
106020501	VR	1080	1040	280	440	0	320	1
103000200	VR	4680	970	3880	370	3400	250	0
100020124	none							?
106021001	VR	810	1320	10	720	0	600	1
104000004	VR	780	589	0	0	0	0	1
104000200	foothold-est	2818	1865	2018	1265	1538	1145	0
103040444	VR	2574	795	1774	195	1294	75	0
108010500	VR	3379	675	2579	75	2099	0	1
105050160	VR	1085	1579	285	979	0	859	1
140000010	foothold-est	940	662	140	62	0	0	1
104010002	foothold-est	3898	1356	3098	756	2618	636	0
105040355	none							?
104030000	foothold-est	3538	1907	2738	1307	2258	1187	0
105090324	VR	1065	1780	265	1180	0	1060	1
105090321	VR	1065	1780	265	1180	0	1060	1
100020111	none							?
101020003	VR	770	2530	0	1930	0	1810	1
106021501	VR	1530	960	730	360	250	240	0
100000205	VR	800	600	0	0	0	0	1
106000130	foothold-est	2336	1461	1536	861	1056	741	0
105040353	none							?
106000120	foothold-est	2336	1461	1536	861	1056	741	0
105050300	foothold-est	3430	2812	2630	2212	2150	2092	0
105040301	foothold-est	1096	2095	296	1495	0	1375	1
100030001	foothold-est	2998	905	2198	305	1718	185	0
105090333	VR	1065	1780	265	1180	0	1060	1
140000011	VR	800	650	0	50	0	0	1
105070100	VR	900	2380	100	1780	0	1660	1
105040306	foothold-est	1996	1855	1196	1255	716	1135	0
105040310	foothold-est	1460	3415	660	2815	180	2695	0
100020139	none							?
103000202	VR	3790	970	2990	370	2510	250	0
105050100	foothold-est	2800	2620	2000	2020	1520	1900	0
103040451	VR	2576	795	1776	195	1296	75	0
105050121	VR	1085	1579	285	979	0	859	1
105050189	VR	1085	1579	285	979	0	859	1
101030112	VR	850	2139	50	1539	0	1419	1
120000105	VR	800	600	0	0	0	0	1
110040000	VR	3180	1740	2380	1140	1900	1020	0
106021504	VR	1530	960	730	360	250	240	0
105050182	VR	1085	1579	285	979	0	859	1
100040001	VR	800	2036	0	1436	0	1316	1
101030102	VR	1980	1895	1180	1295	700	1175	0
108010501	foothold-est	1358	1086	558	486	78	366	0
100020130	none							?
103040410	VR	2574	795	1774	195	1294	75	0
105050146	VR	1085	1579	285	979	0	859	1
103040439	VR	2448	600	1648	0	1168	0	1
103000904	VR	1990	3000	1190	2400	710	2280	0
108000714	VR	1525	2280	725	1680	245	1560	0
105040334	none							?
109090200	VR	1080	600	280	0	0	0	1
109030002	foothold-est	3066	2432	2266	1832	1786	1712	0
100020000	foothold-est	2368	875	1568	275	1088	155	0
130030006	VR	1528	1665	728	1065	248	945	0
106021604	VR	1693	1105	893	505	413	385	0
105040340	none							?
105040341	none							?
103030200	foothold-est	2638	1625	1838	1025	1358	905	0
101020008	VR	770	2670	0	2070	0	1950	1
103040458	VR	2576	795	1776	195	1296	75	0
108010101	foothold-est	1358	1086	558	486	78	366	0
110030001	VR	1580	1560	780	960	300	840	0
105040304	foothold-est	1276	2755	476	2155	0	2035	1
101000301	VR	1600	1450	800	850	320	730	0
101000100	foothold-est	1536	4205	736	3605	256	3485	0
100020198	none							?
108000711	VR	1525	2280	725	1680	245	1560	0
105050177	VR	1085	1579	285	979	0	859	1
101040002	foothold-est	2156	992	1356	392	876	272	0
105040361	none							?
100020152	none							?
109030302	foothold-est	3066	2432	2266	1832	1786	1712	0
103040300	VR	2670	813	1870	213	1390	93	0
101000101	foothold-est	1086	4120	286	3520	0	3400	1
140090000	VR	993	600	193	0	0	0	1
106021503	VR	1530	960	730	360	250	240	0
100020174	none							?
105040342	none							?
103040433	VR	2448	600	1648	0	1168	0	1
101030404	foothold-est	2066	1468	1266	868	786	748	0
100020194	none							?
105040366	none							?
105050117	VR	1085	1579	285	979	0	859	1
106000140	foothold-est	2606	1461	1806	861	1326	741	0
109090103	VR	1080	600	280	0	0	0	1
108000602	VR	1348	2565	548	1965	68	1845	0
109010100	foothold-est	3896	3606	3096	3006	2616	2886	0
106021201	VR	800	600	0	0	0	0	1
103040400	VR	2576	795	1776	195	1296	75	0
103040463	VR	2448	600	1648	0	1168	0	1
100030310	VR	2428	1780	1628	1180	1148	1060	0
100020157	none							?
100000100	foothold-est	5786	756	4986	156	4506	36	0
105050139	VR	1085	1579	285	979	0	859	1
105050105	VR	1085	1579	285	979	0	859	1
105050164	VR	1085	1579	285	979	0	859	1
101030300	foothold-est	2156	1693	1356	1093	876	973	0
105050108	VR	1085	1579	285	979	0	859	1
103000801	VR	1498	910	698	310	218	190	0
180000000	foothold-est	838	485	38	0	0	0	1
102020300	foothold-est	1796	1780	996	1180	516	1060	0
109010102	foothold-est	2186	1446	1386	846	906	726	0
100020190	none							?
105040347	none							?
101010103	VR	975	2615	175	2015	0	1895	1
100020193	none							?
109030301	foothold-est	1896	1862	1096	1262	616	1142	0
100020151	none							?
105100401	VR	1200	820	400	220	0	100	1
105040343	none							?
102040001	foothold-est	1370	1185	570	585	90	465	0
108010610	VR	1440	1485	640	885	160	765	0
100040000	foothold-est	3383	2444	2583	1844	2103	1724	0
106010000	foothold-est	3448	1625	2648	1025	2168	905	0
107000100	foothold-est	3730	1068	2930	468	2450	348	0
103000310	VR	1198	600	398	0	0	0	1
103000101	VR	3970	970	3170	370	2690	250	0
107000300	VR	3689	1380	2889	780	2409	660	0
103040412	VR	2574	795	1774	195	1294	75	0
109090104	VR	1080	600	280	0	0	0	1
106021100	VR	2250	1315	1450	715	970	595	0
107000301	VR	810	600	10	0	0	0	1
105050133	VR	1085	1579	285	979	0	859	1
107000501	foothold-est	1550	2333	750	1733	270	1613	0
105050140	VR	1085	1579	285	979	0	859	1
101020004	VR	800	1960	0	1360	0	1240	1
192000000	foothold-est	3056	1165	2256	565	1776	445	0
106021700	VR	1696	1105	896	505	416	385	0
120000301	VR	800	825	0	225	0	105	1
105050148	VR	1085	1579	285	979	0	859	1
140090500	VR	1619	1160	819	560	339	440	0
105050142	VR	1085	1579	285	979	0	859	1
105050130	VR	1085	1579	285	979	0	859	1
103000301	none							?
105050145	VR	1085	1579	285	979	0	859	1
103040432	VR	2448	600	1648	0	1168	0	1
103010000	foothold-est	4610	1924	3810	1324	3330	1204	0
105050186	VR	1085	1579	285	979	0	859	1
100020195	none							?
108000401	foothold-est	1214	1756	414	1156	0	1036	1
105040327	none							?
105050152	VR	1085	1579	285	979	0	859	1
100020179	none							?
105050154	VR	1085	1579	285	979	0	859	1
106010101	foothold-est	1288	1379	488	779	8	659	0
105050156	VR	1085	1579	285	979	0	859	1
191000001	VR	800	2400	0	1800	0	1680	1
103020000	foothold-est	2638	1505	1838	905	1358	785	0
103040303	VR	2670	813	1870	213	1390	93	0
106021006	VR	810	1320	10	720	0	600	1
105050161	VR	1085	1579	285	979	0	859	1
108010700	VR	1969	959	1169	359	689	239	0
105040314	foothold-est	1910	2635	1110	2035	630	1915	0
101030104	VR	2430	1675	1630	1075	1150	955	0
101030403	foothold-est	2066	2046	1266	1446	786	1326	0
101020006	VR	800	2390	0	1790	0	1670	1
105100400	VR	1200	910	400	310	0	190	1
108000102	foothold-est	2350	2885	1550	2285	1070	2165	0
105050169	VR	1085	1579	285	979	0	859	1
100030100	VR	808	590	8	0	0	0	1
105050000	foothold-est	3250	2560	2450	1960	1970	1840	0
106000002	foothold-est	2246	1465	1446	865	966	745	0
105050157	VR	1085	1579	285	979	0	859	1
106020700	foothold-est	2290	558	1490	0	1010	0	1
100020186	none							?
100040004	VR	800	2190	0	1590	0	1470	1
105040326	none							?
105090310	VR	2314	3257	1514	2657	1034	2537	0
105050179	VR	1085	1579	285	979	0	859	1
103040452	VR	2576	795	1776	195	1296	75	0
105070300	VR	1100	2240	300	1640	0	1520	1
101030109	VR	1973	1360	1173	760	693	640	0
108010200	VR	3379	675	2579	75	2099	0	1
106021200	foothold-est	2066	1272	1266	672	786	552	0
105050153	VR	1085	1579	285	979	0	859	1
105050196	VR	1085	1579	285	979	0	859	1
105050149	VR	1085	1579	285	979	0	859	1
101010101	foothold-est	1647	2285	847	1685	367	1565	0
107000200	foothold-est	3370	944	2570	344	2090	224	0
100020108	none							?
103000903	VR	1280	3100	480	2500	0	2380	1
105050111	VR	1085	1579	285	979	0	859	1
105040352	none							?
105050194	VR	1085	1579	285	979	0	859	1
105050195	VR	1085	1579	285	979	0	859	1
109090302	none							?
105040305	foothold-est	2086	3235	1286	2635	806	2515	0
102000000	foothold-est	3326	2826	2526	2226	2046	2106	0
105050110	VR	1085	1579	285	979	0	859	1
103040102	VR	2670	813	1870	213	1390	93	0
105090331	VR	1065	1780	265	1180	0	1060	1
105050400	foothold-est	3430	1360	2630	760	2150	640	0
101030105	VR	1976	1080	1176	480	696	360	0
100040100	foothold-est	2086	2841	1286	2241	806	2121	0
105050109	VR	1085	1579	285	979	0	859	1
100020168	none							?
103040443	VR	2574	795	1774	195	1294	75	0
105100100	VR	1980	960	1180	360	700	240	0
101030401	foothold-est	2066	1798	1266	1198	786	1078	0
105040333	none							?
105040303	foothold-est	1276	3415	476	2815	0	2695	1
100020134	none							?
105090000	foothold-est	2916	4507	2116	3907	1636	3787	0
105040302	foothold-est	1460	2815	660	2215	180	2095	0
105090200	VR	800	2060	0	1460	0	1340	1
105090300	VR	2074	3090	1274	2490	794	2370	0
105040351	none							?
103040414	VR	2574	795	1774	195	1294	75	0
105090312	VR	2340	1560	1540	960	1060	840	0
120010000	VR	963	600	163	0	0	0	1
105090320	VR	1065	1780	265	1180	0	1060	1
101030405	foothold-est	1886	1249	1086	649	606	529	0
105050147	VR	1085	1579	285	979	0	859	1
100020115	none							?
106021402	VR	800	3300	0	2700	0	2580	1
105090325	VR	1065	1780	265	1180	0	1060	1
105040344	none							?
106010104	foothold-est	1558	923	758	323	278	203	0
104000400	foothold-est	1648	1235	848	635	368	515	0
108000100	foothold-est	2350	2885	1550	2285	1070	2165	0
105040335	none							?
100000101	VR	800	915	0	315	0	195	1
130000210	VR	1075	1124	275	524	0	404	1
100020196	none							?
103040411	VR	2574	795	1774	195	1294	75	0
105090335	VR	1065	1780	265	1180	0	1060	1
105090336	VR	1065	1780	265	1180	0	1060	1
103040420	VR	2576	795	1776	195	1296	75	0
100000203	foothold-est	2726	2436	1926	1836	1446	1716	0
100040103	foothold-est	1716	1622	916	1022	436	902	0
104040000	foothold-est	2278	1745	1478	1145	998	1025	0
106000200	foothold-est	2246	1813	1446	1213	966	1093	0
108010100	VR	3379	675	2579	75	2099	0	1
105090700	foothold-est	2546	1393	1746	793	1266	673	0
101000103	foothold-est	1986	1915	1186	1315	706	1195	0
109080003	VR	2398	3080	1598	2480	1118	2360	0
103040449	VR	2574	795	1774	195	1294	75	0
103040428	VR	2576	795	1776	195	1296	75	0
103030100	foothold-est	2368	1625	1568	1025	1088	905	0
105100300	VR	1200	910	400	310	0	190	1
108000704	VR	2334	1385	1534	785	1054	665	0
105050167	VR	1085	1579	285	979	0	859	1
100020160	none							?
103020100	foothold-est	2638	1656	1838	1056	1358	936	0
103000007	VR	1530	780	730	180	250	60	0
104030001	foothold-est	2548	965	1748	365	1268	245	0
105090329	VR	1065	1780	265	1180	0	1060	1
100020116	none							?
109010202	foothold-est	1556	1446	756	846	276	726	0
101000400	VR	844	773	44	173	0	53	1
106020300	VR	1710	1110	910	510	430	390	0
108010630	VR	1618	1415	818	815	338	695	0
101030402	foothold-est	2066	1792	1266	1192	786	1072	0
106000300	foothold-est	2246	2169	1446	1569	966	1449	0
105050173	VR	1085	1579	285	979	0	859	1
106010100	foothold-est	3808	1445	3008	845	2528	725	0
130010020	VR	1440	1485	640	885	160	765	0
103040468	VR	2448	600	1648	0	1168	0	1
108010300	VR	3379	675	2579	75	2099	0	1
105070200	VR	910	2240	110	1640	0	1520	1
105050190	VR	1085	1579	285	979	0	859	1
195020000	foothold-est	3096	2472	2296	1872	1816	1752	0
103000004	VR	800	600	0	0	0	0	1
100020162	none							?
104000003	VR	800	600	0	0	0	0	1
108000600	VR	1348	2565	548	1965	68	1845	0
106020100	VR	1620	1380	820	780	340	660	0
103040438	VR	2448	600	1648	0	1168	0	1
101000005	VR	800	600	0	0	0	0	1
120000102	VR	895	595	95	0	0	0	1
100020141	none							?
120000103	VR	1000	600	200	0	0	0	1
105040350	none							?
105090326	VR	1065	1780	265	1180	0	1060	1
106020600	VR	1028	1260	228	660	0	540	1
104040001	foothold-est	1828	1325	1028	725	548	605	0
103000001	VR	800	670	0	70	0	0	1
130000120	VR	1258	731	458	131	0	11	1
109030303	foothold-est	3156	2804	2356	2204	1876	2084	0
106021000	VR	2880	1440	2080	840	1600	720	0
109080001	VR	2398	3080	1598	2480	1118	2360	0
105050113	VR	1085	1579	285	979	0	859	1
105090500	foothold-est	2254	877	1454	277	974	157	0
108000707	VR	2334	1385	1534	785	1054	665	0
120000104	VR	900	800	100	200	0	80	1
102000002	VR	800	600	0	0	0	0	1
130010000	VR	2158	1665	1358	1065	878	945	0
105040349	none							?
110010000	VR	3980	1540	3180	940	2700	820	0
105040348	none							?
105040322	none							?
101030111	VR	850	1774	50	1174	0	1054	1
105070002	foothold-est	1300	1238	500	638	20	518	0
105050135	VR	1085	1579	285	979	0	859	1
108000202	VR	800	3260	0	2660	0	2540	1
105070000	foothold-est	3250	2885	2450	2285	1970	2165	0
105050124	VR	1085	1579	285	979	0	859	1
100020184	none							?
104010000	foothold-est	5158	2465	4358	1865	3878	1745	0
106021502	VR	1530	960	730	360	250	240	0
105040402	VR	800	620	0	20	0	0	1
100020161	none							?
109010000	foothold-est	1376	1206	576	606	96	486	0
103000908	VR	1110	3850	310	3250	0	3130	1
100020114	none							?
105040330	none							?
106021509	VR	1530	960	730	360	250	240	0
106021600	VR	1693	1105	893	505	413	385	0
130000110	VR	1258	1055	458	455	0	335	1
109070000	foothold-est	1736	1506	936	906	456	786	0
105050128	VR	1085	1579	285	979	0	859	1
108000200	VR	800	3260	0	2660	0	2540	1
105040324	none							?
106021401	VR	1530	960	730	360	250	240	0
106021607	VR	1693	1105	893	505	413	385	0
105040325	none							?
130010210	VR	1708	1135	908	535	428	415	0
105050138	VR	1085	1579	285	979	0	859	1
106021800	VR	944	1260	144	660	0	540	1
109010204	foothold-est	1556	1086	756	486	276	366	0
101030108	VR	1612	1715	812	1115	332	995	0
105090100	foothold-est	2826	3168	2026	2568	1546	2448	0
103040442	VR	2574	795	1774	195	1294	75	0
103000900	VR	4530	2800	3730	2200	3250	2080	0
103000804	VR	870	2930	70	2330	0	2210	1
103040456	VR	2576	795	1776	195	1296	75	0
108000700	VR	2334	1385	1534	785	1054	665	0
105050101	VR	1085	1579	285	979	0	859	1
193000000	VR	800	600	0	0	0	0	1
107000500	foothold-est	2270	2333	1470	1733	990	1613	0
100020159	none							?
105050184	VR	1085	1579	285	979	0	859	1
108000101	foothold-est	2350	2885	1550	2285	1070	2165	0
103000905	VR	2250	860	1450	260	970	140	0
105040321	none							?
106020800	VR	2971	1320	2171	720	1691	600	0
180000001	foothold-est	838	485	38	0	0	0	1
109090301	none							?
103040202	VR	2670	813	1870	213	1390	93	0
105040359	none							?
100040104	VR	800	2490	0	1890	0	1770	1
103000100	VR	800	600	0	0	0	0	1
109010108	foothold-est	2366	1056	1566	456	1086	336	0
100020121	none							?
108000501	VR	4197	598	3397	0	2917	0	1
140090100	VR	2068	1160	1268	560	788	440	0
101030200	foothold-est	2156	1752	1356	1152	876	1032	0
109090202	VR	1080	600	280	0	0	0	1
105040346	none							?
101000300	VR	2315	738	1515	138	1035	18	0
105050198	VR	1085	1579	285	979	0	859	1
103000803	foothold-est	1276	1114	476	514	0	394	1
100030102	VR	2788	1380	1988	780	1508	660	0
105050137	VR	1085	1579	285	979	0	859	1
106020500	VR	1080	1040	280	440	0	320	1
108000705	VR	2334	1385	1534	785	1054	665	0
130030002	VR	1528	1665	728	1065	248	945	0
100020119	none							?
109090300	foothold-est	4708	1445	3908	845	3428	725	0
103040423	VR	2576	795	1776	195	1296	75	0
103040457	VR	2576	795	1776	195	1296	75	0
104010001	foothold-est	3448	1145	2648	545	2168	425	0
130000200	VR	4228	1265	3428	665	2948	545	0
100030300	VR	1708	1460	908	860	428	740	0
103000102	VR	1925	1770	1125	1170	645	1050	0
100020120	none							?
100020144	none							?
108000717	VR	1525	2280	725	1680	245	1560	0
108000718	VR	1525	2280	725	1680	245	1560	0
108000719	VR	1525	2280	725	1680	245	1560	0
104000100	foothold-est	3358	833	2558	233	2078	113	0
103040467	VR	2448	600	1648	0	1168	0	1
108000715	VR	1525	2280	725	1680	245	1560	0
101020005	VR	800	2290	0	1690	0	1570	1
101000000	foothold-est	2804	4712	2004	4112	1524	3992	0
100040105	foothold-est	1716	1462	916	862	436	742	0
106021608	VR	1693	1105	893	505	413	385	0
108010401	foothold-est	1358	1086	558	486	78	366	0
106020502	VR	800	600	0	0	0	0	1
100020187	none							?
103000006	VR	800	790	0	190	0	70	1
140010000	VR	1438	1160	638	560	158	440	0
103040430	VR	2448	600	1648	0	1168	0	1
130030000	VR	2788	2120	1988	1520	1508	1400	0
108010640	VR	1258	2025	458	1425	0	1305	1
109040001	foothold-est	1906	2562	1106	1962	626	1842	0
105040400	VR	800	741	0	141	0	21	1
103040436	VR	2448	600	1648	0	1168	0	1
101010102	foothold-est	1647	2283	847	1683	367	1563	0
103040000	VR	2503	813	1703	213	1223	93	0
100020163	none							?
105050112	VR	1085	1579	285	979	0	859	1
105040100	foothold-est	1726	2200	926	1600	446	1480	0
105040337	none							?
109060000	VR	4290	600	3490	0	3010	0	1
105050144	VR	1085	1579	285	979	0	859	1
100020145	none							?
100000201	VR	800	735	0	135	0	15	1
109010109	foothold-est	2006	966	1206	366	726	246	0
103000201	VR	3790	970	2990	370	2510	250	0
106000000	foothold-est	2966	1994	2166	1394	1686	1274	0
109090102	VR	1080	600	280	0	0	0	1
